,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,i1,i2,hl,nl
527,647,1088,4683,4064,2384,1485,4724,708,2274,4533,3102,908,744,1926,532,3015,4149,4642,4245,2636,4893,3314,3986,4447,297,2051,1287,4446,1711,4573,4477,236,2215,361,1984,4698,3072,2581,633,203,4880,1832,85,239,1815,1684,1646,477,125,1074,2650,4051,14,1103,3591,946,2139,2633,4798,812,3439,2872,4215,786,3955,495,1519,1115,1595,3798,1774,4894,2422,405,988,145,4639,828,3237,4874,2500,925,3108,663,1613,4396,3078,112,3372,1837,98,2730,4943,809,4569,1549,4110,4106,277,4767,,5010,,
528,4446,297,2549,4955,4918,238,3885,14,4382,4842,1278,3314,276,2355,923,268,3754,945,3084,2770,191,1960,4740,1485,3994,114,1178,4014,2404,1229,3826,1753,495,4206,157,211,856,3406,4738,4091,359,4983,3300,793,4926,1106,3138,240,4267,4895,3472,2949,3966,2342,2876,4096,3005,2904,302,4932,2425,1458,69,461,245,2880,3210,3463,4245,3225,2077,4719,20,4270,4893,4989,4879,3901,908,1455,3643,3677,1894,3125,3068,742,1567,4748,1333,2354,4149,4151,1395,4894,4280,4985,615,4916,1252,68,,7655,,
529,4106,486,3565,1952,3424,3459,4918,3225,361,3095,104,85,14,3908,4017,2298,3979,2256,117,276,999,505,4096,145,521,2704,2342,2718,2392,4493,2531,4445,1602,2500,1611,1133,2300,2756,1960,4243,4960,4797,1667,3018,3888,2280,2536,1787,4188,827,3081,4506,4758,3923,2203,1464,4870,3645,3651,1404,3582,3472,453,2672,3109,2944,3891,744,880,4680,175,2819,946,4723,3794,731,4658,1252,4989,1198,3676,1398,4793,3743,3519,567,3841,3813,2284,1896,2266,976,4031,357,1835,695,4683,3499,1461,3856,,800,,
530,882,2251,4642,4053,1747,4274,54,2274,2155,2356,4491,112,2523,295,4086,4446,4683,772,125,4177,3835,645,4814,3295,2377,2750,4453,2953,4352,945,3367,2238,4091,1270,1196,4139,2015,989,2990,361,2639,3094,2949,1611,2549,4114,1100,586,1735,1698,42,4303,3651,2263,677,679,2462,1748,3885,505,3503,3342,219,2499,1522,4245,2196,2758,1733,4693,816,588,4265,3142,866,3337,36,3259,723,1980,4005,1224,3715,2998,137,2689,1740,4270,4088,548,4625,4702,2082,106,1711,2313,2063,2181,2280,4751,,2499,,
531,4091,4760,1088,586,1740,4738,2274,266,772,4562,145,3986,4194,1927,112,2970,3089,2990,228,234,2513,4111,4457,3282,2422,4874,4332,116,4809,4799,2375,2294,988,2501,4702,2163,846,4683,3207,1485,3035,1531,938,1867,2499,4501,4642,4881,4428,66,749,1918,1857,2401,4110,1151,2155,4453,1970,1748,1431,4477,115,2322,1133,3905,3238,3890,4568,4637,617,2949,2476,1023,2,4592,1646,708,3770,2313,4894,98,1832,1753,2139,361,4086,4698,563,467,4274,3057,4069,240,85,2165,2295,4167,3001,4320,,5010,,
532,2549,416,1690,2874,160,1519,4290,1357,98,1437,8,4069,648,502,2949,4270,1269,4342,2538,922,276,1157,361,339,1708,3077,1128,2179,4677,989,3118,4954,916,1774,1057,1278,109,4501,4661,3535,3510,2607,238,3085,4245,3314,4091,252,1129,1611,1520,4106,2088,3537,708,137,4831,2651,3640,2247,1015,4778,2320,1084,388,604,3111,1902,4323,2447,4950,3189,1068,5,2155,4394,2726,4851,2792,3304,554,2703,2077,3774,145,2885,2188,3557,4635,4670,2076,255,4922,3282,2894,630,1158,4239,2616,2246,,4717,,
533,4446,4783,740,4091,4177,647,2756,1646,4814,3037,786,648,1690,4945,2549,4735,4894,3939,4493,1862,1734,2820,1567,3704,2850,4093,484,4955,8,708,125,10,4275,238,1053,3676,11,2949,3185,413,3710,839,3690,3238,4675,2256,2739,4164,4836,2674,2283,1088,2280,2528,3397,4128,2646,2342,2663,4722,4565,3292,2155,784,267,3102,3189,1722,403,3048,1736,4738,2274,4245,4096,3510,2988,4793,18,4270,532,4691,674,3900,3524,54,1879,3715,807,960,3198,4118,465,1445,286,4453,4683,1097,4204,4831,,4253,,
534,2820,348,3048,4783,4778,4344,4501,2658,1288,444,2694,477,181,4874,621,4527,633,2949,676,1200,1448,3651,2989,1460,2639,3963,371,1762,1945,3796,397,505,1030,1418,416,1406,4940,2113,4506,4577,1194,3820,4106,1601,3565,1184,157,1074,1951,1583,679,453,4105,3232,4932,1912,2996,3335,2898,3575,3198,80,2436,42,1611,1740,272,3583,2342,2118,2848,4183,3337,3131,866,4093,2248,1181,54,1983,3794,882,1545,4894,4061,4545,2545,1921,953,945,217,300,3066,2924,2988,1715,2905,674,4128,4986,,2499,,
535,708,1522,2970,3018,1647,2255,4091,516,3459,2821,2274,159,1476,3039,1429,1485,2678,307,807,3510,1359,1681,4140,1567,2530,4937,1400,2377,4670,2229,2647,145,4985,3237,3483,85,2696,4457,839,2739,4131,882,3715,453,1667,4836,557,3453,1650,1211,3475,1197,4473,1899,3102,1605,2639,2119,4954,4270,4514,2652,4190,3099,72,2223,652,2412,1091,4913,33,536,3647,4888,3343,2508,3355,4197,3901,1580,1382,2800,361,2334,1102,4194,3725,3421,203,583,664,1240,716,3557,4458,225,1862,284,2830,3445,,6335,,
536,708,4683,361,3432,4446,145,4533,137,2178,3211,3602,648,2549,928,754,1223,4912,3083,647,4659,2609,4098,3037,2949,2829,3685,80,98,2274,3421,3551,484,3372,125,4409,4069,387,4698,3849,2401,803,3654,2163,2912,4988,2294,4675,4106,3035,1605,1173,3995,4394,1601,920,3647,3352,416,1683,917,571,2998,4294,2562,554,945,2255,3175,1476,2800,532,1821,900,4983,2511,3704,3167,449,740,345,3337,4327,3689,1115,4704,2937,3382,2355,1837,1485,2194,2311,1888,2162,186,1270,467,1199,2547,784,,5010,,
537,1357,2295,708,4344,4918,1904,3685,297,4069,1041,1269,3625,272,2506,4245,276,2911,1611,1457,1951,2136,2119,3233,1681,4978,983,2224,444,3395,986,321,4342,1557,803,3564,62,1952,4106,3802,1740,4270,4177,3591,2342,4676,2345,1602,4910,4581,1055,388,395,1983,3337,772,4798,1926,2049,536,2470,2507,4960,2533,4707,1753,181,1613,4479,2194,811,157,647,3590,2608,532,4091,2207,45,4738,2139,1244,2518,1184,1034,2355,4493,2975,1205,2821,165,3643,3640,2691,2988,67,4874,3476,2301,4961,2300,,5010,,
538,4091,647,484,708,98,2874,1431,3820,145,4970,1821,2854,391,1087,2773,3096,740,214,4573,3179,4865,3908,4283,80,4642,892,4396,3164,4304,225,4533,532,3524,617,704,1595,1879,4001,4110,1774,4665,983,3432,934,276,711,769,1984,4203,3028,1841,1674,4879,135,786,2478,3483,4240,4428,3012,1646,4177,1088,3408,1330,1074,527,3813,4683,1270,2207,2828,1476,2691,2949,4586,3392,203,1023,2772,565,3480,1121,654,3905,3783,4534,4961,339,1831,4989,4680,2161,2356,3828,3654,288,1628,1592,2975,,5010,,
539,1646,2549,4565,3510,532,4005,1106,3282,2295,1714,874,2792,260,2532,2610,2988,4814,4091,2458,648,4337,145,1157,1677,972,1708,1007,4642,51,2848,4336,1429,1980,1690,3792,2088,1122,4342,276,4501,160,935,604,1943,3894,2342,4562,4963,3066,4854,114,3590,1681,4567,2949,382,4106,2274,3165,2203,4960,4989,4776,3910,3445,2683,3895,2315,1662,1076,2139,2833,1695,2165,2105,139,1461,4177,3442,344,23,1353,4167,1091,1889,4773,802,4729,1415,112,3207,1485,323,4088,2320,1562,916,3788,882,1952,,3203,,
540,2274,990,2280,4876,4642,2666,2632,3335,4270,2522,112,772,701,744,740,117,1535,4639,125,739,4071,4003,4053,23,3145,2832,927,3207,240,2459,2353,2210,2138,2021,3835,4333,1178,3083,732,1085,6,3602,827,1246,1722,2462,4096,2221,4319,882,4208,3704,1138,1714,1611,1835,571,2351,2222,2179,4017,2311,1984,27,14,2697,2958,2476,4725,323,4881,2792,1735,2658,1646,488,917,2025,2239,3342,2833,1197,361,2170,4115,2835,3155,301,4257,4798,804,2422,2063,1270,981,4913,2903,2,3001,2610,,5010,,
541,416,3510,945,2610,4501,2274,1212,953,1145,4782,4778,1379,741,894,2949,4217,145,1755,276,157,258,989,1289,1756,1122,2021,4814,4511,40,3425,3791,148,3423,2549,3780,54,2989,3046,1149,3810,570,203,941,4894,4722,2347,361,463,3967,1736,4551,397,1732,532,4474,2680,434,1015,3094,3230,3145,4053,3300,674,3783,4248,1753,138,836,2023,2756,3655,4091,2022,4748,1166,2656,604,1418,2732,2273,2694,793,4625,3859,4664,2951,1921,3827,1923,508,220,297,2265,2356,296,1873,3467,3343,3103,,3203,,
542,647,786,648,2549,88,2820,4918,708,4836,2280,586,2342,1740,3685,3510,4270,4533,1445,1048,20,98,4053,248,3424,2194,4715,3431,119,1611,2468,3459,565,1491,3519,4716,82,882,1235,1196,3561,234,1952,4986,1715,3565,1705,2232,4656,1856,4195,4741,1457,4110,1066,3393,3654,2304,2274,284,1087,4989,4870,361,1409,1615,85,1014,4028,3282,732,4069,45,4481,2971,1113,145,3894,2755,1698,2155,3109,165,3533,3648,3386,744,2021,3238,3071,1430,2139,395,4214,807,261,1995,3841,4658,4106,3689,,2683,,
543,4798,2988,4005,3238,3335,617,983,1736,145,1854,3483,181,3928,2499,2681,2828,2467,3594,3233,4106,809,10,1611,100,3650,2532,3228,1443,3652,2949,4912,1457,4888,2409,80,2508,945,1697,427,4658,557,3018,4913,2848,3198,3687,1782,2773,3063,973,4129,4302,571,4506,105,211,4270,2163,2478,1791,2313,4955,3165,307,4239,1391,1178,4053,1184,4881,101,925,3881,3287,2610,897,106,461,3092,4639,2706,1735,3813,284,3888,3746,4533,4642,2972,2638,3168,2155,345,4561,3517,1199,2158,3628,37,98,,5319,,
544,740,2105,14,2155,4245,1254,1611,565,2188,4501,4061,1698,3628,2773,125,98,4645,3571,2454,990,2300,2215,2547,4257,416,3154,2291,3834,112,4635,3775,2792,2481,1198,4177,1190,2649,2696,3995,4096,3026,1015,3355,1091,3648,2511,4143,621,1478,239,988,3895,1263,744,3227,4270,3048,1014,484,956,2070,1927,1023,1983,1129,4064,3225,4943,784,496,2063,3480,3032,609,276,2401,49,1670,97,1740,388,2824,421,702,4477,1578,2434,4793,4344,4327,88,396,4949,80,3063,2958,2250,2246,2610,1809,,5010,,
545,1984,1089,4493,1128,4270,2599,4642,4573,1287,4929,1178,4514,4319,2874,646,3094,818,4043,3237,2238,532,4814,2041,782,2274,2610,1611,2531,64,3837,33,832,4793,2548,27,647,1472,429,2344,2697,837,2029,1549,4106,2638,2549,3058,617,3454,2227,2355,1711,203,4757,389,3212,4064,23,1362,739,4337,2674,3314,882,1646,105,1755,3829,2666,1873,2474,1621,4501,4459,2031,297,4283,2696,186,2300,946,2051,4876,2422,557,1351,4586,1322,1670,4507,885,1313,2496,1538,3371,132,145,1523,1731,3145,,5010,,
546,1118,4446,4783,740,4827,647,357,2756,908,983,1646,1955,866,1022,297,786,4945,2848,1357,4894,1724,3732,2458,2820,1605,3201,4977,3990,4093,484,4955,708,125,4275,1602,2819,4880,2105,839,3238,4675,1519,2256,4836,1088,4954,150,4842,2155,3888,3102,1722,2274,1940,4245,3510,769,1854,815,4270,674,4475,54,3715,807,2645,588,960,4533,4683,266,2210,1720,2658,3341,772,4888,1048,4480,2830,3005,4039,3314,2639,4477,4642,2200,3591,4053,276,3432,2355,956,173,1821,793,1561,4963,4337,268,,7213,,
547,786,708,4533,416,4106,2470,2468,3092,892,2988,4134,2924,98,4053,882,4302,4534,2210,1774,4876,4894,4642,2250,395,2849,1611,62,3564,1457,4446,4720,2880,112,125,2122,3813,586,3654,4961,2319,4459,4396,3792,3314,2139,1860,2796,1048,645,1705,647,4814,4215,1698,1926,4573,2949,4599,4635,2975,2136,1918,4683,3381,3320,3685,2282,3814,14,3640,983,4789,80,1136,4725,3625,2549,197,276,1550,2354,3986,828,2467,1785,2178,465,2749,648,4493,2990,2773,218,2189,4788,4298,1857,2945,2683,3555,,5010,,
548,1178,505,4446,416,3314,4134,388,1632,4245,2958,2139,3685,645,4469,1204,586,389,3078,4635,2470,276,4738,66,3489,2136,4342,719,2350,1374,3225,2178,112,3651,72,238,1411,2782,1612,3179,3017,4408,83,679,4106,1217,4961,4298,3226,495,2248,928,1149,1611,2319,1983,2349,357,395,3510,3793,1791,3199,2122,2610,1020,3188,1485,159,4406,1522,511,242,184,3421,4910,4642,148,3459,3636,2468,315,3950,4006,14,4627,4986,1456,1809,62,4974,1184,2796,1068,437,1492,2229,2912,191,2658,2194,,6906,,
549,647,946,3127,2274,276,4005,3571,4670,145,4098,4086,2049,2927,3145,892,1790,2206,3944,3391,203,3635,4702,42,569,4698,1458,2310,319,3315,2829,916,1557,3165,708,3060,2296,1595,459,3661,3207,1821,4960,3271,444,2528,3564,452,2501,2726,2356,1171,1670,4111,2105,2874,3107,1407,4876,2273,3037,4770,2586,4342,1217,4512,1464,521,486,2178,3196,3372,2057,4171,416,1926,2056,3354,934,2215,4675,2401,2142,2224,3565,387,1548,3113,1269,3528,4535,4106,4836,3820,1615,53,956,4751,1860,3330,2876,,3203,,
550,4760,4738,416,4477,145,4534,3519,62,4757,4961,1492,3446,45,2022,4457,4302,3395,4098,740,3164,648,1129,98,361,2949,323,4661,4929,4064,1287,3963,2830,4960,4734,3394,4907,2770,1821,3078,645,3738,1270,4871,928,3624,276,682,4524,2220,4382,3314,3182,4270,3048,4357,80,177,4683,1374,231,3409,2649,1091,4637,1357,225,1479,366,794,3037,923,4147,4143,14,3479,4245,1448,4885,1732,3227,3660,3066,2613,2300,1646,3551,345,4615,3275,4930,3602,3408,1813,95,3258,122,79,1022,1304,3392,,5010,,
551,740,647,1646,786,4093,1406,2377,3102,1722,4683,513,284,4642,3421,268,617,295,3828,145,2468,527,45,4489,882,3555,1960,3282,459,1623,287,3337,832,3930,3676,1818,1317,4989,484,594,62,3432,4839,4661,3335,2849,725,2531,4650,4377,2681,4049,3081,925,4665,1,4074,1855,3898,4735,2274,416,3545,112,866,4844,530,853,521,1921,2694,4847,908,395,1217,2018,4110,2970,2783,432,1611,3164,357,1720,3496,4091,2422,3652,4793,2532,879,708,477,4493,1653,2658,4216,750,3330,2356,2049,,7449,,
552,1224,3898,3102,2280,1308,2274,499,1118,4783,3424,2063,112,2787,4989,3628,1461,4683,2988,3335,740,1899,4106,1126,4270,4206,2639,1475,3955,4342,1844,2509,1886,4583,1755,1015,2132,1353,882,1856,4741,2820,2,4319,3510,3313,70,1913,2548,726,251,3459,3475,3061,1854,3217,3869,3027,3322,54,708,1934,1683,3767,2422,4623,908,261,1162,2887,556,548,1476,4029,3338,4922,3048,421,1706,3045,3165,646,1289,284,713,4718,1103,1995,4411,18,3086,1707,1523,3305,4136,1960,4836,266,361,4839,2620,,7449,,
554,238,2342,2155,532,4642,2773,2637,2549,1583,300,4782,2755,276,145,882,1244,3100,4968,725,3651,1751,450,3125,1007,1493,2474,1952,1200,615,700,3335,117,14,4110,2501,4275,2858,3199,1667,3911,3324,4683,580,4053,3097,2848,2442,973,1184,4453,36,764,4373,3068,2196,345,240,617,3519,4593,4560,1349,1646,4867,2051,1993,4469,4493,880,4491,2139,1406,2906,1580,972,4965,3811,9,1907,3914,731,3001,1685,4091,112,1615,1485,1922,4847,2445,945,2577,1253,315,3738,1960,138,3292,4651,2088,,6906,,
555,3459,1287,3335,4793,127,1841,2970,1611,4782,4625,2280,532,3421,3198,4035,1351,740,4760,4245,2377,4319,2139,4989,983,4966,3095,314,4091,98,4918,3312,4642,4961,4005,4302,187,405,4940,3293,416,2755,1619,2210,3381,1014,730,4143,4650,1727,151,256,3652,1918,2612,1712,609,1707,2320,4754,4757,4892,2095,2206,4836,989,4096,4412,114,4149,530,4929,3305,3881,3064,262,388,2530,1074,3660,2897,4683,2816,2854,2912,3497,193,3424,3343,655,1087,2906,3102,1953,1893,1303,4283,3155,2317,1921,3206,,7655,,
556,297,1556,4738,4683,284,2639,248,145,1611,450,4637,3901,1922,2726,165,245,416,112,2301,4570,1276,4501,719,511,3259,989,2549,3282,1209,3335,1588,177,209,4245,276,2452,725,80,4171,4718,1140,3371,4098,816,238,1254,8,2088,4961,45,2523,114,1196,3676,3035,1740,1404,4003,3105,4014,4767,1375,181,726,3372,866,1970,3071,4305,1478,882,2319,3102,2501,4336,4126,4106,2227,66,676,4386,3096,295,2338,2848,3510,1646,4005,894,172,1628,922,803,2004,231,320,4790,2747,147,1983,,6906,,
557,23,4284,2912,148,2063,4270,4333,145,4327,4961,12,1068,953,1732,3685,266,268,2801,4513,66,4177,4757,956,1519,4092,225,4890,3794,855,361,4005,2958,3154,2355,1338,3102,4940,3004,71,4396,4025,1015,4338,688,1129,4949,1611,4193,2832,3165,3048,4642,2996,160,72,2830,921,3242,1485,813,2256,1171,181,617,2522,1628,3533,902,4096,4074,784,4881,3805,3662,3014,3217,691,853,2194,4126,4535,3354,1407,3510,3343,981,3427,1240,648,4926,1190,2342,1097,2773,2691,3715,4609,2182,1242,3226,,6906,,
558,983,193,2342,4658,4270,2454,2355,4635,2773,4776,786,945,3866,1715,1991,3337,4561,1252,3472,953,4730,740,3131,4963,4723,1404,3565,176,664,741,1708,4682,3046,109,2105,2468,1681,3820,495,2139,2703,1517,3467,1579,3145,4091,1753,4569,935,972,3732,240,191,1752,704,3818,4118,3489,80,2999,158,1020,4675,1618,211,4741,2458,2949,1443,4810,4299,1241,2274,3667,302,3068,2136,4302,2484,2442,3424,437,4459,4989,3018,2629,3791,3092,4135,4899,3344,677,3725,1162,319,2447,4045,2356,3841,297,,2499,,
559,740,4683,3282,4392,3624,2355,4814,4749,2200,3285,2816,3078,4788,1708,2999,3182,2120,3189,2274,4091,3234,4006,4913,125,4501,1254,4955,3820,3322,4349,295,189,3829,4312,3262,983,3421,2356,4514,2352,4826,3432,2637,2248,2949,33,2851,437,4003,1056,1351,2577,1600,416,1412,4450,3462,3196,1681,1129,1158,1237,172,4005,3862,511,2575,2510,2549,62,4245,455,3145,3509,784,1752,989,42,4778,187,2558,1173,2246,4096,191,457,2427,113,1145,3312,953,1217,1619,1591,3707,2919,2468,853,4478,1519,,2499,,
560,4501,4098,882,72,2274,1178,2769,621,786,1253,4842,1091,42,2454,4635,2949,2377,145,708,3519,4282,4734,2940,3459,3963,4093,193,2697,3431,3626,3510,1428,98,203,112,4932,2970,4961,1485,1287,1935,1984,1611,4836,125,767,4299,839,1152,3282,2714,1074,1646,2876,2820,2975,1615,4433,2063,1240,3143,1199,4963,4989,2906,1690,2359,2773,14,197,4477,3241,3907,4783,1647,1464,4151,4535,4021,1262,3243,2516,809,2681,4393,2,3640,2198,219,115,96,4573,4039,3144,127,338,3479,4954,4590,437,,4987,,
561,4783,740,4091,4177,3300,647,2756,903,983,1646,773,4814,767,1022,297,1089,786,648,1690,437,2549,2848,679,1357,4894,4932,3939,193,1755,4493,3732,2820,3201,1728,4045,4093,1057,484,708,125,4275,238,4634,3676,4092,413,3710,839,4760,1519,1406,2256,2739,2246,3763,4164,4836,181,2377,4954,3397,2646,2342,2663,3392,4817,4104,4565,1740,1024,784,267,3102,3685,1847,3048,2281,1736,4738,4207,2274,345,1940,4245,2912,4096,3510,2291,769,4793,815,4445,4270,532,3900,3740,1879,960,3198,4118,,6335,,
562,3510,2755,2274,4270,416,3635,2912,4005,4091,4642,4035,2970,4096,1494,2820,4908,72,2301,23,1945,1493,3590,634,112,4501,1751,2504,1642,4927,3183,4676,4134,953,1953,2462,2377,1471,2798,3535,217,4469,2342,2218,2339,2135,4634,192,1578,3048,1429,159,1667,4479,679,1359,2663,2873,2491,2866,115,3322,4839,4505,51,982,2280,1583,4131,1856,1504,1418,3647,811,216,855,4659,4738,3366,4433,3358,256,4445,1922,2086,2953,3953,4226,2356,285,2610,4918,2996,1921,1951,935,4514,880,4069,4284,312,,2499,,
563,2639,3364,112,4514,284,648,953,1611,3454,3019,2210,4929,2548,1022,361,495,1522,2755,62,2355,2848,4752,1288,543,3145,46,3647,80,1569,4757,4926,4270,4433,4247,4683,1519,2232,2989,323,3982,4088,277,2223,225,1779,3732,3695,509,3344,2100,2610,3037,3355,477,3829,4187,4091,4218,3612,2750,3456,4245,2200,4642,3210,1091,3337,1720,2439,3224,175,4501,4533,2795,1443,186,3282,3881,3652,255,3173,2657,1074,4961,2478,36,248,4177,1667,2248,1400,505,2442,1224,3111,2513,4937,4003,3048,4725,,6906,,
564,3823,740,4091,4177,357,1984,983,773,4814,3037,786,648,1690,2549,88,4493,2458,4372,1728,3810,4093,708,3165,2949,2105,411,2256,2246,4164,4836,2674,4689,4382,4565,1740,3888,4341,3102,3189,3048,2274,4245,3510,1304,4793,4270,532,1879,960,780,4533,2996,4683,2210,4888,416,2586,2830,109,3335,3438,2639,98,4477,4642,276,99,4352,173,923,4963,268,3018,361,4573,2160,4599,2203,1588,4005,397,107,4394,4579,1683,4848,4450,1846,1074,1517,542,3078,3639,398,553,33,794,145,1611,2993,,1511,,
565,2820,238,4836,4954,2342,4270,3198,1683,4910,1244,2970,3537,2755,1667,3497,4005,1431,4573,428,1922,1952,42,1118,3759,3102,3063,4069,27,1945,2637,3271,2194,296,4453,882,4724,2801,2155,4342,1357,4245,2646,4674,621,1995,3232,193,125,3715,3778,1129,175,2293,1184,1128,1581,4578,1519,2274,303,4890,4945,1951,4767,1053,4831,3078,692,3165,3018,4908,1856,866,354,465,3643,300,2829,1739,536,453,647,4937,3100,2105,4131,565,82,1308,159,3408,2545,4594,4477,2507,1391,3048,3432,4640,973,,2499,,
566,647,648,2280,4128,4245,4352,1504,522,3491,3408,1409,1351,4765,1178,4090,981,2348,2559,663,2342,1068,3005,4836,2041,1749,63,258,3417,3670,1918,1470,40,741,935,1519,711,4131,145,4215,3516,112,2908,946,4005,3355,3459,3661,677,4382,2265,4894,3782,367,989,69,740,3212,1116,708,2119,2430,1014,2206,499,147,2465,98,2289,3630,79,2251,271,4757,4446,416,27,665,388,191,4481,114,2921,1707,3754,4918,3012,2200,990,4683,4394,1491,58,4325,107,3232,3510,1355,4453,3407,3506,,5006,,
567,98,4533,2163,4986,1632,2616,3115,3022,648,2756,1525,1601,4965,3802,820,2988,1602,4989,3497,4095,4793,4270,2220,3095,1952,2495,3732,565,453,1254,249,3792,4499,4377,1269,2342,2072,647,4214,3930,267,4021,204,3519,665,4918,3282,882,4645,1970,4035,4188,4469,4372,870,1128,1659,97,3651,4664,1057,4740,1054,4026,171,984,1173,3571,2717,1552,4151,505,1697,3881,4717,3314,3601,2949,1020,1129,3424,2034,1918,4680,1178,4342,361,701,897,2354,2691,14,4001,1270,959,1454,2232,3788,669,1430,,7655,,
568,4226,1667,676,3372,4533,2820,4918,4501,2549,1485,2824,2495,4446,176,4738,217,3421,3707,4564,1200,945,1921,3647,169,983,3366,4325,4396,4748,660,4725,157,2023,1455,191,1531,1173,3942,1479,1601,160,2345,2280,4757,2848,1351,2143,4534,4524,4893,986,3611,3351,2118,740,4245,4658,2949,4578,505,772,3499,3862,3582,673,647,923,4337,3602,240,4049,4583,953,1126,1715,4187,4372,4022,2663,76,3892,130,2447,4400,2780,4814,172,553,3259,3262,4771,79,2897,2356,4119,2263,2575,2501,4922,3305,,2499,,
569,1646,1357,484,2949,2377,345,3510,2988,4270,3905,416,3335,2639,4642,4053,276,4252,617,58,3564,1764,3820,3533,2468,527,3459,4101,989,4790,1287,1100,973,163,4501,192,1184,105,1685,934,3985,643,1860,3511,837,3094,796,1132,1211,391,4929,3903,2750,3835,284,98,3397,319,4634,1674,1270,866,242,4847,2029,4477,3963,789,4245,4637,1406,2422,4195,4131,1244,569,4384,60,2342,4665,4461,1936,2395,647,1122,3408,4342,1516,4940,4716,882,45,3417,125,1935,2480,66,1735,1595,2481,2368,,7655,,
570,4091,2274,617,2697,1611,3652,4642,2848,2207,2422,4793,882,3335,4639,4918,3804,772,4265,2912,295,953,647,4302,4783,484,45,2354,845,3459,416,3432,4716,4844,3799,740,2996,3342,4989,3928,1062,4599,2139,2342,2750,932,3421,1337,1647,284,4501,3454,3428,2513,3881,189,3732,1602,3537,2756,3551,4106,36,1519,4270,1009,3107,1983,2355,4581,3102,3154,3330,3975,4748,2198,2858,1922,428,3519,4665,2306,1034,125,554,4839,145,72,4937,3781,4520,1181,4913,2523,3935,430,4226,630,4778,846,4533,,6276,,
571,2608,4128,2912,588,2210,416,945,112,4965,4208,4986,1715,160,2086,4302,676,855,1922,3635,3963,4927,2549,4344,4035,2862,165,4707,2658,453,4757,610,1406,953,1270,4683,2663,272,1074,1129,4533,3341,137,4479,2799,4270,4265,1945,198,297,1732,2851,1736,3438,1324,3338,2355,459,2991,2848,2787,4088,1739,3259,1532,4717,3974,329,4005,1749,1960,3791,4642,2657,852,80,4553,2996,51,894,4458,3261,1611,33,4830,3035,88,973,3665,2447,4911,2905,882,2470,1069,4954,2143,3785,4720,3435,465,,2499,,
572,4783,648,4782,193,4493,708,1519,548,2377,345,18,532,3905,1048,284,4481,395,4337,4106,2828,2470,4562,3652,4126,1894,945,3324,2462,4086,112,989,3519,2368,3454,882,1464,4342,3561,1762,2295,3145,1714,1373,2749,1409,2031,165,4284,569,883,2872,2732,3976,175,4338,453,2194,646,1178,2730,2342,3715,2656,2835,3282,4881,3352,248,3165,1176,4829,3080,2833,1128,1456,903,836,4194,2251,925,1618,160,946,45,3105,4635,4053,89,1695,2666,2820,2549,4012,3770,4888,1621,4573,301,3901,4652,,3203,,
573,1667,125,4642,2342,465,302,4270,1294,1373,3355,4639,2736,923,4876,360,4894,217,588,639,3660,516,416,3778,1133,4565,708,2694,989,109,391,66,4188,945,4650,3018,240,1013,3915,3078,2970,2050,1178,711,3319,679,1351,902,2155,3391,581,1993,3293,4757,14,1921,2949,145,2577,647,3655,2506,4501,4071,594,4272,3905,3314,2549,4930,3102,1431,4118,1262,1030,1143,1174,1214,2614,3047,740,308,2238,130,2198,4782,3093,2632,4247,3811,2425,4524,2188,160,2646,3613,1087,2029,4537,3810,4097,,4717,,
